#{"t_start": 1521428186.542729, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,23,20177.34064
0.0,23,20178.615608
0.0,23,20179.807758
0.0,23,20181.02723
0.0,21,20182.129927
0.0,21,20183.329275
0.0,23,20184.544083
0.0,23,20185.784816
0.0,23,20186.965747
0.0,21,20188.018099
0.0,21,20189.231736
0.0,23,20190.516066
0.0,23,20191.642933
0.0,23,20192.730995
0.0,23,20194.07952
0.0,23,20195.273996
0.0,23,20196.411684
0.0,23,20197.599987
0.0,23,20198.660443
0.0,23,20199.874827
0.0,23,20201.089198
0.0,23,20202.357808
0.0,23,20203.674252
0.0,21,20204.717801
0.0,23,20205.970131
0.0,23,20207.269476
0.0,23,20208.456951
1.0,69,20212.242839
0.0,23,20213.511758
0.0,21,20214.565143
2.0,119,20221.140159
2.0,105,20226.840772
0.0,23,20228.094616
0.0,23,20229.361371
0.0,23,20230.65117
0.0,23,20231.864233
0.0,23,20233.07639
0.0,23,20234.312827
0.0,23,20235.470568
0.0,23,20236.673033
0.0,23,20237.896231
1.0,72,20241.808943
0.0,23,20243.155366
0.0,23,20244.247921
0.0,23,20245.500283
0.0,21,20246.57115
0.0,23,20247.752338
0.0,23,20248.991556
0.0,23,20250.227588
0.0,23,20251.402152
0.0,23,20252.683736
0.0,23,20253.922873
1.0,53,20256.794647
0.0,23,20258.032066
0.0,23,20259.202949
0.0,23,20260.471764
0.0,21,20261.673664
0.0,23,20262.921282
0.0,23,20264.436861
0.0,23,20265.642072
0.0,23,20266.833235
0.0,23,20268.020865
0.0,23,20269.166785
0.0,21,20270.321229
0.0,23,20271.550112
0.0,23,20272.787674
0.0,23,20273.945958
0.0,23,20275.182874
2.0,96,20280.415608
0.0,23,20281.583397
1.0,69,20285.451983
0.0,23,20286.68683
0.0,23,20287.874993
0.0,23,20289.127742
0.0,23,20290.458036
0.0,23,20291.79731
0.0,21,20292.852764
0.0,23,20294.099968
0.0,21,20295.250908
1.0,69,20298.985609
0.0,23,20300.197713
1.0,72,20304.23402
0.0,23,20305.546702
0.0,23,20306.799426
0.0,23,20308.100804
2.0,96,20313.306328
0.0,23,20314.581702
0.0,23,20315.896571
0.0,23,20317.167994
0.0,23,20318.369028
0.0,23,20319.468734
0.0,23,20320.725236
2.0,98,20325.984272
0.0,21,20326.989378
1.0,71,20330.845021
1.0,72,20334.889368
2.0,120,20341.356567
0.0,23,20342.644581
0.0,23,20343.899057
0.0,23,20345.094202
0.0,21,20346.078125
0.0,23,20347.397202
0.0,23,20348.933485
0.0,21,20350.003185
0.0,21,20351.189742
0.0,23,20352.326393
0.0,23,20353.614354
2.0,98,20358.909301
1.0,71,20362.611311
1.0,72,20366.424933
2.0,102,20372.006114
1.0,75,20376.183791
1.0,70,20379.986063
0.0,21,20381.191601
0.0,23,20382.511817
0.0,21,20383.713309
0.0,23,20385.006544
0.0,23,20386.175506
0.0,21,20387.308755
2.0,99,20392.550122
0.0,21,20393.783307
0.0,23,20394.79737
1.0,69,20398.525412
1.0,72,20402.685598
0.0,23,20403.97456
0.0,21,20405.101124
0.0,21,20406.254102
0.0,23,20407.549968
0.0,23,20408.845464
0.0,23,20410.058876
3.0,165,20418.998976
0.0,23,20420.250978
0.0,23,20421.488165
1.0,69,20425.272187
0.0,23,20426.379341
1.0,72,20430.220556
0.0,21,20431.391697
0.0,23,20432.586129
0.0,23,20433.804541
0.0,21,20434.930162
0.0,23,20436.184252
0.0,23,20437.50521
1.0,51,20440.374117
0.0,23,20441.604743
0.0,23,20442.742371
0.0,23,20444.09331
0.0,23,20445.480259
0.0,23,20446.569512
0.0,23,20447.669042
0.0,23,20448.957897
0.0,23,20450.27894
0.0,21,20451.352686
0.0,23,20452.615769
0.0,23,20453.905592
0.0,21,20454.96328
0.0,23,20456.213264
0.0,23,20457.556397
2.0,98,20462.896478
1.0,71,20466.906314
0.0,23,20468.066737
2.0,119,20474.635055
1.0,74,20478.377636
0.0,23,20479.689194
0.0,23,20480.936134
0.0,23,20482.145332
0.0,23,20483.306731
0.0,23,20484.654366
1.0,51,20487.452852
2.0,100,20492.895743
2.0,121,20499.528172
1.0,75,20503.606958
0.0,21,20504.788064
0.0,23,20505.904359
0.0,21,20507.028884
0.0,23,20508.256141
0.0,21,20509.384572
0.0,21,20510.550394
2.0,98,20515.749877
1.0,71,20519.67533
1.0,72,20523.799483
0.0,21,20525.07107
1.0,74,20529.200331
2.0,98,20534.669616
0.0,23,20535.878954
0.0,23,20537.05365
1.0,71,20540.885576
0.0,21,20542.005722
0.0,23,20543.112116
0.0,21,20544.11283
0.0,23,20545.370129
0.0,23,20546.59051
0.0,23,20547.842663
0.0,23,20549.054833
0.0,23,20550.119671
0.0,23,20551.442949
0.0,23,20552.732324
0.0,23,20554.049889
2.0,123,20561.150389
1.0,50,20563.76523
0.0,23,20565.093231
1.0,49,20568.005346
0.0,23,20569.289369
0.0,23,20570.39644
0.0,23,20571.599468
0.0,21,20572.670019
0.0,23,20573.952647
0.0,21,20575.144086
0.0,23,20576.320612
0.0,23,20577.648911
0.0,21,20578.793266
0.0,23,20580.007658
1.0,72,20583.970063
0.0,23,20585.152447
2.0,98,20590.339015
2.0,119,20596.934568
0.0,23,20598.235012
0.0,23,20599.48952
0.0,23,20600.736078
0.0,23,20602.19312
0.0,23,20603.489629
0.0,23,20604.665078
0.0,23,20605.954677
2.0,98,20611.196528
1.0,71,20615.015446
1.0,72,20619.153614
0.0,21,20620.223006
1.0,74,20624.299564
0.0,23,20625.519065
1.0,68,20629.260496
0.0,23,20630.527824
3.0,147,20638.718388
0.0,21,20639.821132
0.0,23,20641.02505
0.0,21,20642.241689
0.0,21,20643.284098
0.0,23,20644.534429
0.0,21,20645.636354
0.0,23,20646.853185
0.0,23,20648.11099
0.0,21,20649.220361
0.0,23,20650.245166
0.0,23,20651.593392
0.0,23,20652.784259
0.0,21,20653.831662
0.0,21,20655.038704
0.0,23,20656.245985
0.0,21,20657.453844
0.0,23,20658.733624
0.0,23,20659.823322
0.0,23,20661.11637
0.0,21,20662.311477
0.0,23,20663.614007
1.0,69,20667.350692
1.0,72,20671.237098
0.0,21,20672.425095
0.0,23,20673.707698
0.0,21,20674.858153
0.0,23,20676.195447
2.0,98,20681.641146
1.0,71,20685.48327
1.0,72,20689.284886
1.0,74,20693.414073
0.0,23,20694.563079
0.0,23,20695.777392
0.0,23,20696.911647
0.0,23,20698.280179
0.0,23,20699.417126
0.0,23,20700.717114
0.0,23,20701.942919
0.0,21,20703.120085
0.0,23,20704.417969
0.0,23,20705.671981
0.0,23,20706.955635
0.0,23,20708.188162
0.0,23,20709.506306
1.0,67,20713.229141
0.0,23,20714.581244
0.0,23,20715.807048
0.0,23,20716.932688
0.0,23,20718.105199
1.0,51,20720.90603
0.0,23,20721.998817
0.0,23,20723.275116
0.0,21,20724.169819
0.0,23,20725.587949
0.0,23,20726.795183
0.0,23,20727.913131
0.0,23,20729.165231
0.0,23,20730.440108
2.0,98,20735.815655
0.0,21,20737.062353
0.0,23,20738.265998
2.0,98,20743.608898
0.0,21,20744.83453
1.0,71,20748.749731
2.0,101,20754.20942
0.0,23,20755.47792
0.0,23,20756.820396
2.0,98,20762.190277
0.0,23,20763.453874
1.0,71,20767.291698
1.0,72,20771.445117
0.0,23,20772.65032
0.0,23,20774.004436
0.0,23,20775.273285
0.0,23,20776.450747
0.0,23,20777.733552
0.0,23,20778.934602
1.0,67,20782.728136
0.0,23,20783.960449
0.0,23,20785.184362
0.0,23,20786.469195
0.0,23,20787.64634
2.0,119,20794.136032
1.0,72,20798.065404
1.0,75,20802.294159
0.0,23,20803.613897
0.0,23,20804.819059
0.0,23,20806.025331
0.0,21,20807.190449
1.0,50,20810.026776
0.0,23,20811.230934
1.0,69,20814.843379
1.0,72,20818.865668
1.0,71,20822.682536
1.0,72,20826.652262
0.0,21,20827.72061
0.0,23,20829.083358
1.0,69,20832.806563
2.0,119,20839.354895
0.0,21,20840.492279
0.0,23,20841.742878
0.0,23,20842.962646
0.0,23,20844.17941
0.0,21,20845.321522
0.0,21,20846.424632
2.0,96,20851.694766
0.0,23,20852.980663
0.0,21,20854.192143
0.0,21,20855.265228
0.0,23,20856.625252
0.0,21,20857.72838
0.0,23,20859.023633
0.0,23,20860.314228
0.0,21,20861.526694
0.0,23,20862.83218
0.0,23,20864.078974
0.0,23,20865.36428
0.0,23,20866.672457
0.0,23,20867.827134
0.0,21,20869.058573
0.0,23,20870.382428
0.0,23,20871.647061
0.0,21,20872.63638
0.0,23,20873.953388
0.0,23,20875.237225
0.0,23,20876.542276
1.0,69,20880.306933
0.0,21,20881.480157
2.0,120,20887.953401
1.0,72,20892.050248
1.0,75,20896.350201
0.0,23,20897.633395
0.0,21,20898.859747
0.0,23,20900.145782
0.0,21,20901.346705
1.0,51,20904.083466
0.0,23,20905.364062
0.0,23,20906.621354
0.0,23,20907.776541
0.0,23,20909.040003
0.0,23,20910.358499
0.0,23,20911.53549
0.0,21,20912.73138
0.0,23,20913.896536
0.0,23,20915.108103
0.0,23,20916.348617
0.0,23,20917.575719
0.0,23,20918.818787
0.0,23,20920.06558
0.0,23,20921.377647
0.0,23,20922.61425
0.0,23,20923.849042
0.0,23,20925.181424
2.0,98,20930.578734
0.0,23,20931.927312
0.0,21,20933.082907
0.0,23,20934.300142
0.0,23,20935.686517
0.0,23,20936.983008
0.0,21,20938.14601
2.0,119,20944.662567
2.0,98,20950.127007
0.0,21,20951.324359
1.0,71,20955.300452
0.0,21,20956.358048
1.0,72,20960.482483
0.0,23,20961.763461
0.0,21,20963.010925
0.0,23,20964.295444
0.0,21,20965.48145
0.0,23,20966.707894
2.0,98,20972.093505
1.0,71,20976.039928
1.0,72,20979.853759
1.0,74,20983.734557
1.0,75,20987.875236
0.0,23,20989.098571
1.0,70,20993.002652
0.0,23,20994.355802
0.0,21,20995.43767
0.0,23,20996.801533
0.0,23,20997.981754
0.0,23,20999.385323
0.0,23,21000.806832
0.0,23,21002.201433
0.0,23,21003.610643
0.0,23,21004.960074
0.0,23,21006.261699
0.0,23,21007.51837
0.0,23,21008.845041
0.0,23,21010.113273
2.0,98,21015.374376
1.0,71,21019.175529
1.0,72,21023.110468
1.0,74,21027.268235
0.0,23,21028.519345
2.0,98,21033.846589
0.0,21,21034.900136
1.0,71,21038.935557
0.0,23,21040.310197
2.0,101,21045.81991
2.0,98,21051.266788
1.0,71,21054.970452
0.0,23,21056.216582
0.0,21,21057.412916
2.0,103,21063.177277
0.0,23,21064.557668
1.0,67,21068.167259
0.0,23,21069.431965
0.0,23,21070.786669
0.0,23,21072.100012
2.0,98,21077.661056
1.0,71,21081.917314
1.0,72,21085.933068
1.0,51,21088.622007
1.0,72,21092.483564
0.0,23,21093.656291
0.0,23,21094.843373
0.0,23,21096.203343
0.0,23,21097.439194
0.0,23,21098.70058
0.0,23,21099.975532
0.0,23,21101.316284
0.0,23,21102.639281
0.0,23,21103.855939
0.0,21,21105.062473
0.0,23,21106.276461
0.0,23,21107.42383
0.0,23,21108.735743
0.0,23,21110.048966
0.0,23,21111.403905
0.0,23,21112.7617
0.0,23,21114.089539
0.0,21,21115.331171
0.0,23,21116.65082
0.0,23,21117.728797
2.0,98,21123.406703
1.0,71,21127.100044
1.0,72,21131.08855
1.0,74,21135.256243
0.0,23,21136.419037
2.0,98,21142.008109
1.0,74,21146.281141
1.0,71,21150.170419
2.0,119,21156.780046
1.0,74,21160.852478
2.0,98,21166.404121
2.0,104,21172.36027
1.0,71,21176.52536
2.0,119,21183.131137
1.0,52,21186.128567
0.0,23,21187.461795
0.0,23,21188.701496
0.0,23,21190.079643
0.0,23,21191.232698
0.0,23,21192.577158
0.0,23,21193.892643
0.0,23,21195.2571
0.0,21,21196.499969
2.0,119,21203.090313
0.0,23,21204.266166
1.0,69,21208.133065
1.0,72,21212.111147
1.0,71,21216.273406
2.0,122,21223.286166
1.0,75,21227.715731
0.0,23,21229.032572
0.0,23,21230.311655
0.0,23,21231.634075
0.0,23,21232.953335
0.0,23,21234.209863
0.0,23,21235.514018
0.0,23,21236.850765
2.0,96,21242.090415
0.0,21,21243.149968
0.0,23,21244.37879
0.0,23,21245.650166
0.0,23,21246.978633
0.0,23,21248.280564
0.0,23,21249.610505
0.0,21,21250.882179
0.0,23,21252.146222
0.0,23,21253.33858
0.0,23,21254.620545
0.0,23,21256.058377
0.0,23,21257.424452
0.0,23,21258.753313
0.0,23,21259.963448
0.0,23,21261.352191
0.0,21,21262.446754
0.0,23,21263.608395
1.0,72,21267.793288
0.0,21,21269.095496
0.0,23,21270.456019
0.0,21,21271.608409
0.0,23,21272.887215
0.0,23,21274.207323
0.0,23,21275.420311
0.0,21,21276.531622
2.0,98,21282.012753
0.0,23,21283.346777
2.0,98,21289.05649
1.0,71,21293.181669
1.0,72,21297.384463
3.0,172,21307.364244
1.0,75,21311.608478
0.0,23,21312.938534
0.0,23,21314.3068
0.0,23,21315.656384
0.0,23,21316.986508
0.0,23,21318.3248
0.0,23,21319.581779
0.0,23,21320.790266
0.0,23,21322.069564
0.0,21,21323.227547
0.0,21,21324.302706
0.0,23,21325.508175
0.0,23,21326.79123
0.0,23,21328.061661
0.0,23,21329.364113
0.0,23,21330.654316
0.0,23,21332.031528
0.0,23,21333.359873
0.0,21,21334.419576
0.0,23,21335.740233
0.0,23,21337.06271
0.0,23,21338.444986
0.0,21,21339.601002
0.0,23,21340.9623
0.0,23,21342.441791
0.0,23,21343.775583
0.0,23,21345.051296
0.0,23,21346.3921
0.0,23,21347.743514
0.0,23,21349.081585
0.0,21,21350.147624
0.0,23,21351.391207
0.0,21,21352.582436
0.0,23,21353.936368
0.0,23,21355.151601
0.0,23,21356.476408
0.0,23,21357.760351
0.0,23,21359.072692
0.0,21,21360.232797
0.0,23,21361.504409
0.0,23,21362.784199
0.0,23,21364.105153
1.0,51,21366.959403
0.0,21,21368.23623
0.0,23,21369.551873
4.0,186,21380.264591
0.0,23,21381.562883
1.0,69,21385.354668
0.0,23,21386.635036
0.0,21,21387.678932
0.0,23,21388.980331
0.0,23,21390.247599
0.0,23,21391.627483
0.0,21,21392.798535
0.0,23,21393.973336
0.0,23,21395.345159
0.0,23,21396.713842
0.0,23,21397.993956
0.0,23,21399.244294
1.0,69,21403.430508
0.0,23,21404.782165
0.0,23,21406.053902
0.0,23,21407.449512
1.0,51,21410.339379
0.0,21,21411.454245
0.0,23,21412.81094
1.0,70,21416.86954
0.0,23,21418.130427
0.0,21,21419.347906
0.0,23,21420.608352
0.0,23,21421.901382
0.0,23,21423.171721
0.0,23,21424.407283
0.0,23,21425.768154
0.0,23,21427.062777
0.0,21,21428.229797
0.0,23,21429.46246
0.0,23,21430.777992
0.0,21,21432.009256
0.0,23,21433.271583
0.0,21,21434.550661
0.0,23,21435.763024
0.0,23,21437.102917
2.0,96,21442.273383
0.0,21,21443.493191
0.0,23,21444.785473
1.0,51,21447.732519
0.0,23,21449.157848
0.0,23,21450.482384
0.0,23,21451.726387
2.0,96,21457.41783
0.0,23,21458.84213
0.0,23,21460.292222
0.0,23,21461.528529
0.0,23,21462.703811
0.0,23,21464.243806
0.0,23,21465.538761
0.0,23,21466.859855
0.0,23,21468.177667
0.0,23,21469.481687
0.0,23,21470.774033
0.0,23,21472.016941
0.0,23,21473.337744
0.0,23,21474.646423
0.0,23,21475.955442
0.0,23,21477.250978
0.0,23,21478.536296
0.0,23,21479.900453
0.0,23,21481.164307
0.0,23,21482.430286
0.0,23,21483.768665
0.0,23,21485.046186
0.0,23,21486.415441
0.0,23,21487.790539
0.0,21,21489.014557
0.0,21,21490.10759
0.0,23,21491.431229
0.0,23,21492.958701
0.0,23,21494.332354
0.0,23,21495.650048
0.0,23,21497.029417
2.0,98,21502.676564
1.0,71,21506.823069
1.0,72,21510.796368
0.0,21,21512.001224
2.0,120,21518.745372
0.0,23,21520.059435
0.0,23,21521.314735
0.0,23,21522.650406
0.0,23,21523.962345
0.0,23,21525.287143
2.0,98,21530.775079
1.0,71,21535.017741
1.0,72,21539.454349
0.0,23,21540.819699
3.0,151,21549.661561
0.0,23,21550.865865
0.0,23,21552.123512
0.0,23,21553.513043
0.0,23,21554.867489
0.0,23,21556.076483
2.0,98,21561.750451
1.0,71,21565.641162
1.0,72,21569.611575
1.0,74,21573.740622
1.0,75,21578.117153
0.0,23,21579.617146
0.0,23,21580.777598
0.0,23,21582.083275
0.0,23,21583.464363
0.0,23,21584.786336
2.0,98,21590.539747
1.0,71,21594.588325
2.0,103,21600.641569
0.0,21,21601.818863
1.0,75,21605.941321
0.0,23,21607.264445
0.0,23,21608.621122
0.0,23,21610.042457
0.0,23,21611.39773
0.0,23,21612.628599
2.0,98,21618.095426
1.0,71,21622.343845
1.0,72,21626.365105
1.0,74,21630.563153
1.0,75,21634.741906
0.0,23,21636.280259
0.0,23,21637.513317
0.0,23,21638.877338
0.0,23,21640.255763
0.0,21,21641.504552
1.0,69,21645.595519
0.0,23,21646.924155
0.0,21,21648.156897
0.0,21,21649.352638
0.0,23,21650.587301
0.0,23,21651.90552
0.0,23,21653.236928
2.0,96,21658.453181
0.0,21,21659.71419
0.0,21,21660.895875
2.0,119,21667.751422
1.0,72,21672.153199
2.0,125,21679.226651
1.0,75,21683.727623
1.0,74,21687.887401
0.0,23,21689.282645
0.0,23,21690.440795
1.0,51,21693.284518
0.0,23,21694.483414
0.0,23,21695.842905
0.0,23,21697.189585
2.0,96,21702.619742
0.0,23,21703.94678
0.0,23,21705.284783
0.0,23,21706.534233
0.0,23,21707.910702
0.0,21,21709.044827
0.0,23,21710.325242
0.0,23,21711.677567
0.0,23,21713.113966
0.0,23,21714.485031
0.0,23,21715.828188
0.0,23,21717.180289
0.0,23,21718.512619
0.0,23,21719.850405
2.0,98,21725.298616
3.0,152,21733.982785
0.0,21,21735.171664
2.0,101,21741.103917
0.0,21,21742.388619
2.0,98,21747.974736
0.0,23,21749.38344
1.0,71,21753.557406
1.0,72,21757.717172
1.0,74,21761.918182
0.0,23,21763.149099
0.0,23,21764.445517
0.0,21,21765.785108
1.0,70,21769.817051
0.0,23,21771.137339
0.0,23,21772.373324
0.0,23,21773.748472
0.0,23,21775.047486
0.0,23,21776.188884
0.0,23,21777.680574
0.0,23,21779.030411
2.0,98,21784.750504
2.0,100,21790.680746
0.0,21,21792.034516
1.0,72,21796.063995
0.0,23,21797.397358
0.0,23,21798.755935
0.0,23,21799.957161
0.0,23,21801.230639
2.0,96,21806.820925
0.0,23,21808.14883
0.0,21,21809.359262
0.0,21,21810.631787
0.0,21,21811.729601
2.0,98,21817.651122
0.0,23,21818.905995
0.0,21,21819.99476
0.0,21,21821.19328
2.0,96,21826.469272
0.0,23,21827.805489
0.0,23,21829.165985
0.0,23,21830.503635
2.0,120,21837.491163
0.0,23,21838.894469
3.0,170,21848.996636
2.0,98,21854.705646
0.0,21,21855.976013
1.0,71,21860.118391
1.0,72,21864.147597
1.0,74,21868.342325
0.0,23,21869.642628
0.0,21,21870.98523
0.0,23,21872.353137
0.0,23,21873.730988
0.0,23,21875.107393
0.0,23,21876.308811
2.0,96,21882.05652
0.0,23,21883.434513
0.0,23,21884.80697
0.0,23,21886.219939
0.0,23,21887.648565
0.0,23,21888.832858
2.0,96,21894.489698
0.0,23,21895.724602
0.0,23,21896.979329
0.0,23,21898.373125
0.0,23,21899.725445
0.0,21,21901.0144
0.0,23,21902.237265
0.0,21,21903.525092
2.0,98,21909.34316
1.0,71,21913.572781
1.0,72,21917.640922
0.0,21,21918.90558
1.0,74,21923.197114
0.0,23,21924.426023
0.0,23,21925.722118
0.0,23,21926.95394
0.0,23,21928.174379
0.0,23,21929.513847
0.0,23,21930.9388
0.0,23,21932.284723
0.0,23,21933.687186
0.0,23,21934.904428
2.0,96,21940.595925
0.0,23,21941.979794
0.0,23,21943.381731
0.0,23,21944.776193
2.0,96,21950.334089
0.0,23,21951.724666
0.0,23,21953.184652
0.0,23,21954.605643
0.0,21,21955.916274
0.0,21,21957.030737
0.0,23,21958.367762
0.0,23,21959.692586
0.0,21,21960.899266
2.0,96,21966.412065
0.0,23,21967.802921
0.0,23,21969.246022
0.0,23,21970.640833
0.0,23,21971.845288
0.0,23,21973.201239
0.0,23,21974.579988
0.0,23,21975.918583
0.0,23,21977.332991
0.0,23,21978.537148
0.0,23,21979.901768
2.0,96,21985.419525
0.0,23,21986.776525
0.0,23,21988.030369
2.0,98,21993.613062
1.0,71,21997.535932
1.0,72,22001.738544
0.0,21,22003.004277
2.0,98,22009.018277
1.0,71,22013.275332
0.0,21,22014.63847
1.0,72,22018.791212
1.0,74,22023.39941
2.0,98,22028.900411
1.0,71,22033.002181
1.0,72,22037.084936
1.0,74,22041.253014
1.0,75,22045.547902
2.0,98,22051.355468
1.0,71,22055.624938
0.0,21,22056.909326
1.0,72,22061.136054
1.0,74,22065.613215
0.0,23,22067.029662
0.0,23,22068.548119
0.0,21,22069.850399
0.0,23,22071.31838
0.0,23,22072.687187
2.0,98,22078.259191
1.0,71,22082.361122
2.0,103,22088.422149
3.0,173,22098.316583
1.0,74,22102.571417
0.0,23,22103.876576
0.0,23,22105.233705
0.0,21,22106.509271
0.0,23,22107.894881
0.0,23,22109.31541
0.0,23,22110.658272
0.0,23,22112.018275
0.0,23,22113.291738
0.0,21,22114.549631
0.0,23,22115.913931
0.0,23,22117.266466
0.0,21,22118.49269
0.0,23,22119.873921
0.0,23,22121.228131
0.0,23,22122.455557
2.0,119,22129.440876
1.0,72,22133.830602
1.0,75,22138.396347
0.0,21,22139.527481
1.0,74,22144.137064
2.0,98,22149.976811
0.0,21,22151.327814
1.0,71,22155.740782
1.0,72,22160.034073
0.0,21,22161.201398
0.0,23,22162.634837
0.0,23,22164.049764
1.0,67,22167.986416
0.0,23,22169.495514
0.0,23,22170.900419
0.0,23,22172.294487
0.0,23,22173.598343
0.0,23,22174.861127
0.0,23,22176.244012
0.0,23,22177.649564
0.0,23,22178.880457
0.0,23,22180.184367
0.0,21,22181.431962
0.0,23,22182.739671
0.0,23,22183.993832
0.0,23,22185.295226
1.0,67,22189.018934
0.0,23,22190.359859
0.0,23,22191.717526
0.0,23,22193.091822
0.0,23,22194.450372
2.0,98,22200.095824
1.0,71,22204.395468
1.0,72,22208.527209
0.0,21,22209.948445
0.0,23,22211.349245
2.0,98,22216.952938
0.0,21,22218.113645
0.0,21,22219.297215
1.0,71,22223.435314
0.0,23,22224.738257
0.0,23,22226.00771
0.0,23,22227.274438
0.0,23,22228.445796
0.0,23,22229.806897
0.0,23,22231.042592
0.0,21,22232.257895
0.0,23,22233.62733
0.0,21,22234.873688
0.0,23,22236.182507
0.0,23,22237.603416
0.0,23,22238.941014
0.0,23,22240.320794
0.0,21,22241.437424
1.0,51,22244.534457
0.0,23,22245.930703
2.0,99,22251.858023
0.0,21,22253.026659
0.0,21,22254.234331
0.0,23,22255.567617
2.0,98,22261.197818
1.0,71,22265.265317
2.0,119,22272.015872
1.0,74,22276.276002
1.0,75,22280.933831
0.0,23,22282.140724
0.0,23,22283.685014
0.0,23,22285.167724
0.0,23,22286.531666
0.0,23,22287.885872
1.0,51,22290.917747
2.0,100,22296.750722
0.0,23,22298.113471
1.0,71,22302.135478
0.0,21,22303.449452
0.0,23,22304.794231
0.0,21,22306.024397
1.0,71,22310.487006
0.0,23,22311.909595
0.0,23,22313.200112
0.0,23,22314.63844
0.0,23,22316.109772
0.0,23,22317.608874
0.0,23,22318.711968
0.0,23,22320.003293
1.0,69,22324.347607
1.0,72,22328.743145
0.0,21,22329.970012
1.0,71,22334.014134
2.0,122,22341.210687
2.0,98,22346.799781
1.0,71,22350.98401
